"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-12-13",47,23082,"A",27483,22204,5183,6606,0,20993,0,744,4744,100,-998,-1039,199,0,-1020,1397,144,1307,200
"2025-12-13",48,22438,"A",27103,21686,5191,6606,0,20993,0,996,4774,138,-1007,-1040,200,0,-1022,1384,163,1302,200
"2025-12-14",1,22630,"A",27376,21885,5188,6606,0,20993,0,978,4811,-62,-1026,-1058,195,0,-1022,1214,57,1292,200
"2025-12-14",2,23077,"A",27631,22369,5185,6606,0,20993,0,765,4803,-81,-1027,-1059,200,0,-1022,1190,52,1288,200
"2025-12-14",3,22514,"A",26793,21851,5139,6606,0,20993,0,450,4756,-264,-1027,-916,200,0,-1022,1152,98,1150,200
"2025-12-14",4,21881,"A",26151,21199,5092,6606,0,20993,0,430,4697,-284,-1027,-907,200,0,-1022,1118,101,1136,200
"2025-12-14",5,21217,"A",25770,20630,5021,6606,0,20993,0,429,5111,-520,-1027,-955,200,0,-1022,744,101,972,200
"2025-12-14",6,20811,"A",25518,20200,4950,6606,0,20993,0,549,4997,-546,-1027,-963,199,0,-1022,668,101,967,200
"2025-12-14",7,19983,"A",25296,19405,4934,6606,0,20993,0,1235,4964,-430,-1027,-999,147,0,-1022,296,123,1203,200
"2025-12-14",8,19802,"A",25059,19203,4917,6606,0,20993,0,1190,5392,-418,-1027,-1000,186,0,-1022,239,124,1222,200
"2025-12-14",9,19196,"A",24621,18636,4863,6606,0,20993,0,1252,4926,-592,-1027,-932,65,0,-1022,103,101,1296,179
"2025-12-14",10,19142,"A",24583,18534,4808,6606,0,20993,0,1250,4747,-613,-1027,-929,11,0,-1022,115,102,1300,200
"2025-12-14",11,19150,"A",24732,18542,4747,6606,0,20993,0,1244,4721,-784,-1027,-905,16,0,-1022,489,147,1212,200
"2025-12-14",12,19185,"A",24780,18522,4686,6606,0,20993,0,1238,4482,-805,-1027,-903,0,0,-1022,563,147,1210,200
"2025-12-14",13,19699,"A",25111,18942,4595,6606,0,20993,0,1232,4171,-577,-1027,-954,52,56,-1022,905,56,1383,200
"2025-12-14",14,20440,"A",25804,19622,4504,6606,0,20993,0,1207,4009,-552,-1028,-955,172,11,-1022,977,57,1397,200
"2025-12-14",15,21661,"A",26958,20697,4462,6606,0,20993,0,1138,3939,-702,-1027,-756,200,-52,-1022,1350,300,1423,200
"2025-12-14",16,22439,"A",27628,21272,4419,6606,0,20993,0,1073,4349,-717,-1021,-746,199,-10,-1022,1397,307,1424,200
"2025-12-14",17,24058,"A",28116,22736,4428,6606,30,20993,0,636,4487,-67,-789,-944,200,0,-1022,1397,19,1424,200
"2025-12-14",18,24909,"A",28819,23452,4436,6606,541,20993,0,600,4430,8,-743,-945,200,0,-1022,1397,14,1423,174
"2025-12-14",19,26867,"A",30016,25253,4488,6606,1336,20993,0,550,4366,860,226,-1027,175,0,-972,1397,508,1423,200
"2025-12-14",20,27243,"A",30387,25592,4540,6606,1866,20993,0,547,4508,962,308,-1027,57,0,-970,1397,550,1424,200
"2025-12-14",21,27681,"A",30822,25998,4675,6606,2201,20993,0,547,4623,1279,759,-1055,0,0,-939,1397,900,1423,200
"2025-12-14",22,27728,"A",30865,26006,4809,6606,2747,20993,0,545,5100,1315,787,-1055,0,0,-937,1397,918,1423,200
"2025-12-14",23,27846,"A",30863,26115,4913,6606,3236,20993,0,532,5011,937,656,-953,10,0,-932,1397,773,1423,200
"2025-12-14",24,27921,"A",30942,26172,5016,6606,3368,20993,0,541,4643,894,651,-948,59,0,-932,1397,765,1423,198
"2025-12-14",25,28303,"A",31193,26530,5109,6606,3449,20993,0,541,4748,925,777,-897,-28,0,-824,1397,794,1423,192
"2025-12-14",26,28645,"A",31275,26894,5201,6606,3124,20993,0,290,5228,928,785,-895,-25,0,-820,1397,798,1422,191
"2025-12-14",27,29470,"A",31761,27643,5249,6606,2862,20993,0,25,5221,1140,749,-859,38,0,-807,1397,868,1423,200
"2025-12-14",28,29849,"A",32123,27992,5296,6606,2410,20993,0,10,5217,1164,744,-858,0,0,-806,1397,874,1423,200
"2025-12-14",29,29848,"A",32430,28064,5324,6606,1597,20993,0,9,5513,1125,663,-1053,11,0,-920,1397,891,1423,200
"2025-12-14",30,30261,"A",32848,28528,5352,6606,882,20993,0,9,5541,1121,660,-1055,100,0,-923,1397,888,1422,200
"2025-12-14",31,30888,"A",32994,29114,5373,6606,250,20993,0,116,5436,1338,743,-727,198,0,-663,1397,709,1382,200
"2025-12-14",32,31773,"A",33859,29911,5394,6606,12,20993,0,121,5375,1362,750,-713,157,0,-652,1397,699,1378,200
"2025-12-14",33,33838,"A",35294,31803,5408,6606,0,20993,0,114,5281,1335,765,-427,200,0,-315,1397,737,1359,200
"2025-12-14",34,34586,"A",35992,32474,5421,6606,0,20993,0,112,4946,1332,760,-393,152,0,-301,1397,739,1356,197
"2025-12-14",35,34746,"A",35573,32650,5426,6606,0,20993,0,92,5113,1284,552,-106,190,66,-29,1397,757,1355,190
"2025-12-14",36,34566,"A",35290,32464,5431,6606,0,20993,0,1,5035,1278,538,-104,82,156,-19,1397,757,1355,68
"2025-12-14",37,34034,"A",34735,31951,5425,6606,0,20993,0,7,5095,1234,570,95,-26,86,122,1397,718,1373,-68
"2025-12-14",38,33969,"A",34955,32010,5419,6606,0,20993,0,2,5290,1229,571,102,-165,1,127,1397,712,1377,-219
"2025-12-14",39,32798,"A",34119,30811,5419,6606,0,20993,0,4,5264,993,532,2,-314,-18,-17,1397,640,1420,-368
"2025-12-14",40,31574,"A",33169,29793,5419,6606,0,20993,0,8,5305,966,523,0,-345,-147,-22,1397,634,1424,-473
"2025-12-14",41,30518,"A",32203,28798,5420,6606,0,20993,0,9,5181,884,296,272,-413,-299,20,1397,597,1423,-364
"2025-12-14",42,29582,"A",31500,27929,5421,6606,0,20993,0,8,5235,872,280,257,-450,-433,18,1397,594,1423,-427
"2025-12-14",43,27961,"A",30777,26300,5416,6606,0,20993,0,6,5132,520,273,-285,-450,-529,-433,1397,556,1423,-513
"2025-12-14",44,26638,"A",29488,25024,5410,6606,0,20993,0,7,4301,478,264,-295,-450,-531,-453,1397,543,1424,-514
"2025-12-14",45,24903,"A",28244,23400,5224,6606,0,20993,0,14,4341,208,-54,-526,-450,-531,-652,1397,149,1424,-514
"2025-12-14",46,23505,"A",27188,21959,5037,6606,0,20993,0,349,3984,182,-59,-520,-450,-531,-660,1397,140,1423,-514
"2025-12-14",47,22524,"A",27016,20668,4726,6606,0,20993,0,813,3415,845,513,-740,-450,-531,-845,1397,687,1382,-513
"2025-12-14",48,22067,"A",26591,20155,4414,6606,0,20993,0,828,3025,923,560,-749,-451,-531,-852,1397,728,1380,-513
"2025-12-15",1,22645,"A",26772,20658,4149,6606,0,20993,0,824,3175,981,815,-480,-396,-531,-782,1397,883,1417,-514
"2025-12-15",2,23541,"A",27582,21422,3884,6606,0,20993,0,818,3495,990,835,-467,-331,-531,-780,1397,896,1420,-514
"2025-12-15",3,23435,"A",26970,21482,3734,6606,0,20993,0,828,2961,1318,948,-152,-331,-531,-579,1397,977,1423,-514
"2025-12-15",4,22725,"A",26270,20873,3584,6606,0,20993,0,869,3130,1357,957,-138,-332,-531,-561,1397,983,1424,-514
"2025-12-15",5,22728,"A",25939,20845,3433,6606,0,20993,0,1234,2680,1446,990,95,-332,-531,88,1397,996,1424,-514
"2025-12-15",6,22040,"A",25437,20177,3282,6606,0,20993,0,1421,2234,1457,992,103,-331,-531,122,1397,997,1423,-514
"2025-12-15",7,21798,"A",25177,19978,3205,6606,0,20993,0,1403,1851,1502,992,2,-332,-531,328,1397,997,1424,-513
"2025-12-15",8,21327,"A",24604,19528,3127,6606,0,20993,0,1301,1571,1506,991,0,-331,-531,317,1397,996,1423,-514
"2025-12-15",9,20768,"A",24996,18998,3044,6606,0,20993,0,1016,1879,1419,948,-729,-331,-531,-507,1397,997,1423,-514
"2025-12-15",10,20787,"A",25051,18909,2961,6606,0,20993,0,828,1983,1407,941,-898,-332,-531,-561,1397,992,1423,-514
"2025-12-15",11,21348,"A",25992,19418,2805,6606,0,20993,0,564,2074,1105,792,-1046,-387,-531,-1002,1397,796,1416,-514
"2025-12-15",12,22703,"A",27351,20656,2648,6606,0,20993,0,478,1734,1069,771,-1053,-451,-531,-1021,1397,773,1413,-514
"2025-12-15",13,25474,"A",29502,23229,2482,6606,0,20993,0,63,1931,765,385,-918,-452,-531,-950,1397,402,1347,-514
"2025-12-15",14,28443,"A",32409,25972,2315,6606,0,20993,0,9,2104,728,351,-913,-452,-531,-947,1397,374,1344,-514
"2025-12-15",15,31326,"A",35098,28493,2215,6606,0,20993,0,4,1731,298,71,-653,-451,-531,-1019,1397,254,1415,-514
"2025-12-15",16,33526,"A",37288,30455,2115,6606,0,20993,0,4,1810,253,68,-642,-452,-531,-1019,1397,257,1413,-514
"2025-12-15",17,35278,"A",38965,31960,2018,6606,10,20993,0,4,1719,1030,690,-1016,-451,-531,-571,1397,625,1146,-514
"2025-12-15",18,35801,"A",39326,32407,1921,6606,233,20993,0,4,1414,1120,732,-886,-451,-531,-539,1397,652,1128,-514
"2025-12-15",19,37136,"A",39237,33624,1889,6606,556,20993,0,4,1326,1149,704,186,-452,-531,166,1397,773,1150,-514
"2025-12-15",20,37162,"A",39262,33580,1857,6606,1032,20993,0,4,836,1152,703,202,-451,-531,205,1397,777,1151,-514
"2025-12-15",21,37103,"A",39203,33534,1758,6606,1395,20993,0,4,798,1215,722,225,-451,-531,210,1397,652,1109,-514
"2025-12-15",22,37123,"A",39223,33501,1659,6606,1243,20993,0,4,883,1223,730,163,-451,-531,210,1397,650,1101,-514
"2025-12-15",23,37100,"A",39642,33505,1576,6606,1155,20993,0,4,1131,1388,975,-441,-452,-531,164,1397,878,921,-514
"2025-12-15",24,37172,"A",39715,33561,1493,6606,1716,20993,0,4,967,1408,992,-442,-452,-531,161,1397,894,908,-514
"2025-12-15",25,37627,"A",40259,33986,1499,6606,2061,20993,0,4,1153,1488,992,-394,-451,-531,-138,1397,974,889,-514
"2025-12-15",26,37627,"A",40267,33975,1505,6606,1670,20993,0,4,934,1497,989,-392,-451,-531,-148,1397,978,877,-514
"2025-12-15",27,37862,"A",39962,34193,1461,6606,1018,20993,0,3,878,1251,906,144,-452,-531,136,1397,906,510,-514
"2025-12-15",28,37734,"A",39834,34061,1417,6606,704,20993,0,3,883,1223,899,168,-452,-531,146,1397,903,486,-514
"2025-12-15",29,37355,"A",40089,33743,1330,6606,651,20993,0,3,891,1425,857,-447,-451,-531,-188,1397,992,576,-514
"2025-12-15",30,37423,"A",40179,33831,1242,6606,298,20993,0,3,840,1447,848,-455,-452,-531,-201,1397,996,573,-514
"2025-12-15",31,37361,"A",40567,33778,1244,6606,64,20993,0,1,829,1389,626,-666,-452,-531,-442,1397,940,218,-514
"2025-12-15",32,38473,"A",41686,34863,1246,6606,1,20993,0,0,910,1382,601,-666,-451,-531,-451,1397,936,209,-514
"2025-12-15",33,39611,"A",42166,35876,1268,6606,0,20993,0,0,353,1391,232,-178,-451,-531,-282,1397,941,858,-513
"2025-12-15",34,40172,"A",42648,36405,1289,6606,0,20993,0,0,385,1391,219,-104,-452,-531,-275,1397,938,911,-514
"2025-12-15",35,40922,"A",43019,37047,1262,6606,0,20993,0,0,315,844,646,513,-452,-531,8,1397,797,1184,-514
"2025-12-15",36,40739,"A",42837,36794,1235,6606,0,20993,0,1,230,782,682,602,-452,-531,19,1397,790,1200,-514
"2025-12-15",37,40446,"A",42544,36600,1215,6606,0,20993,0,1,330,1172,924,191,-452,-531,181,1397,863,1086,-514
"2025-12-15",38,39945,"A",42042,36198,1194,6606,0,20993,0,1,523,1217,941,197,-451,-531,188,1397,867,1080,-514
"2025-12-15",39,39754,"A",41855,36095,1192,6606,0,20993,0,5,578,1375,938,779,-452,-531,521,1397,830,1211,-513
"2025-12-15",40,38359,"A",40465,34871,1190,6606,0,20993,0,10,146,1394,939,808,-451,-531,533,1397,832,1218,-514
"2025-12-15",41,36773,"A",38884,33500,1102,6606,0,20993,0,14,190,1495,987,421,-452,-531,251,1397,987,1101,-514
"2025-12-15",42,35529,"A",37636,32284,1013,6606,0,20993,0,11,111,1507,987,390,-451,-531,240,1397,995,1091,-514
"2025-12-15",43,34083,"A",36189,31016,986,6606,0,20993,0,9,372,1395,872,2,-452,-531,46,1397,893,1018,-514
"2025-12-15",44,32322,"A",34427,29410,959,6606,0,20993,0,9,587,1383,864,0,-452,-531,39,1397,887,1015,-513
"2025-12-15",45,30708,"A",32852,27941,910,6606,0,20993,0,9,778,1156,896,171,-452,-531,-38,1397,950,1068,-514
"2025-12-15",46,28755,"A",30896,26114,861,6606,0,20993,0,6,870,1131,900,182,-451,-531,-39,1397,955,1050,-514
"2025-12-15",47,26932,"A",29130,24432,816,6606,0,20993,0,4,930,1032,935,-97,-452,-531,340,1398,981,223,-514
"2025-12-15",48,26317,"A",28522,23882,770,6606,0,20993,0,4,964,1022,939,-104,-452,-531,356,1398,980,165,-514
"2025-12-16",1,26711,"A",28813,24291,760,6606,0,20993,0,4,1104,1373,988,-2,-451,-531,605,1398,913,171,-514
"2025-12-16",2,27076,"A",29182,24704,749,6606,0,20993,0,9,1252,1415,992,0,-452,-531,615,1398,911,176,-514
"2025-12-16",3,26757,"A",29109,24467,699,6606,0,20993,0,256,1536,1294,992,0,-451,-531,602,1397,991,323,-514
"2025-12-16",4,26046,"A",28442,23813,648,6606,0,20993,0,280,1636,1281,992,0,-452,-531,601,1398,997,334,-533
"2025-12-16",5,25683,"A",28314,23472,660,6606,0,20993,0,534,1737,1344,992,212,-452,-531,661,1398,996,394,-514
"2025-12-16",6,24950,"A",27749,22707,671,6606,0,20993,0,703,1727,1351,992,227,-451,-531,663,1397,996,394,-514
"2025-12-16",7,24610,"A",27568,22345,703,6606,0,20993,0,704,2136,1491,992,-157,-452,-531,621,1398,996,228,-514
"2025-12-16",8,24315,"A",27224,22056,735,6606,0,20993,0,641,2187,1507,992,-171,-452,-531,603,1397,997,204,-514
"2025-12-16",9,24147,"A",27574,21951,730,6606,0,20993,0,549,2324,1508,990,-396,-452,-531,-176,1397,995,-209,-514
"2025-12-16",10,24046,"A",27740,21948,725,6606,0,20993,0,702,2026,1504,977,-418,-451,-531,-223,1397,972,-255,-514
"2025-12-16",11,23731,"A",27799,21550,709,6606,0,20993,0,85,2079,995,519,-783,-451,-479,-294,1397,119,-862,-514
"2025-12-16",12,24971,"A",28977,22713,693,6606,0,20993,0,12,2006,935,487,-785,-452,-437,-298,1397,73,-908,-514
"2025-12-16",13,27201,"A",31593,24731,723,6606,0,20993,0,12,2024,664,473,-621,-452,-514,-598,1397,347,-1081,-514
"2025-12-16",14,29907,"A",34290,27195,753,6606,0,20993,0,15,1830,632,459,-570,-451,-531,-609,1397,365,-1093,-514
"2025-12-16",15,32507,"A",36294,29492,841,6606,0,20993,0,13,1720,525,6,94,-451,-531,-585,1397,368,-1093,-514
"2025-12-16",16,33886,"A",37670,30729,929,6606,0,20993,0,13,1852,518,2,102,-452,-531,-584,1397,377,-1090,-514
"2025-12-16",17,35660,"A",39334,32311,897,6606,2,20993,0,11,1425,1328,927,395,-452,-531,-604,1397,657,-963,-513
"2025-12-16",18,36081,"A",39727,32749,865,6606,81,20993,0,12,1460,1424,992,415,-451,-531,-596,1397,683,-942,-514
"2025-12-16",19,37019,"A",39629,33649,879,6606,326,20993,0,10,1327,1498,992,118,-452,-531,15,1397,979,-503,-514
"2025-12-16",20,37128,"A",39712,33788,892,6606,708,20993,0,12,1173,1507,992,117,-451,-531,47,1397,998,-476,-514
"2025-12-16",21,36796,"A",39485,33411,855,6606,1265,20993,0,13,1363,1507,992,144,-452,-531,2,1397,998,-579,-514
"2025-12-16",22,36521,"A",39219,33207,817,6606,1735,20993,0,12,1661,1508,992,149,-452,-531,0,1397,998,-589,-514
"2025-12-16",23,36344,"A",39214,33070,798,6606,2061,20993,0,12,1432,1507,991,619,-451,-531,-73,1397,998,-689,-514
"2025-12-16",24,36224,"A",39111,32914,779,6606,2390,20993,0,12,1477,1508,991,595,-451,-531,-76,1397,998,-703,-514
"2025-12-16",25,36212,"A",39462,32807,782,6606,2308,20993,0,11,1495,1508,992,-117,-452,-531,-57,1397,998,-968,-514
"2025-12-16",26,36454,"A",39739,32932,785,6606,2314,20993,0,12,1476,1508,992,-132,-451,-531,-56,1397,998,-989,-514
"2025-12-16",27,36316,"A",40418,32868,772,6606,2214,20993,0,11,1603,1508,992,-805,-451,-531,-97,1397,998,-1082,-525
"2025-12-16",28,36328,"A",40494,32856,758,6606,1894,20993,0,12,1589,1508,992,-867,-452,-531,-99,1397,998,-1091,-514
"2025-12-16",29,36312,"A",40682,32816,801,6606,1625,20993,0,12,1886,1499,992,-1057,-452,-531,-113,1397,999,-1091,-514
"2025-12-16",30,36822,"A",41193,33307,843,6606,921,20993,0,12,1980,1498,992,-1058,-452,-531,-113,1397,998,-1091,-514
"2025-12-16",31,37050,"A",41306,33684,885,6606,325,20993,0,11,1995,1507,992,-1058,-451,-531,241,1397,998,-1091,-514
"2025-12-16",32,38046,"A",42300,34761,927,6606,23,20993,0,4,2391,1508,992,-1058,-452,-531,255,1397,998,-1095,-514
"2025-12-16",33,39392,"A",43461,35885,991,6606,0,20993,0,0,2172,1508,992,-877,-452,-531,277,1397,998,-1095,-514
"2025-12-16",34,40097,"A",44064,36375,1054,6606,0,20993,0,1,2266,1508,991,-777,-451,-531,278,1397,997,-1093,-514
"2025-12-16",35,40492,"A",43602,36617,1133,6606,0,20993,0,5,2690,1499,977,-3,-451,-531,126,1397,989,-1006,-514
"2025-12-16",36,40498,"A",43563,36698,1211,6606,0,20993,0,5,2675,1498,977,0,-452,-495,121,1397,986,-999,-514
"2025-12-16",37,40391,"A",43390,36797,1231,6606,0,20993,0,4,2921,1503,981,237,-452,-469,329,1397,900,-960,-514
"2025-12-16",38,39947,"A",42770,36409,1251,6606,0,20993,0,5,3058,1503,982,256,-428,-319,337,1397,897,-957,-514
"2025-12-16",39,38964,"A",41438,35809,1296,6606,0,20993,0,5,3314,1507,990,105,-302,-167,89,1397,992,-963,-437
"2025-12-16",40,38187,"A",40318,35104,1341,6606,0,20993,0,7,3361,1508,990,103,-232,-27,70,1397,997,-955,-310
"2025-12-16",41,37281,"A",39774,34305,1360,6606,0,20993,0,6,3739,1509,992,-431,-82,0,-583,1397,943,-630,-161
"2025-12-16",42,36124,"A",38488,33264,1379,6606,0,20993,0,11,3877,1509,985,-491,17,0,-619,1397,936,-619,-24
"2025-12-16",43,34542,"A",37873,31814,1403,6606,0,20993,0,7,4017,1401,754,-698,16,0,-1006,1397,805,-1020,69
"2025-12-16",44,33433,"A",36816,30824,1426,6606,0,20993,0,8,3996,1388,734,-706,116,0,-1021,1397,794,-1048,181
"2025-12-16",45,31573,"A",34877,29232,1456,6606,0,20993,0,62,3928,1085,589,-846,43,0,-728,1397,699,-1068,93
"2025-12-16",46,29479,"A",32933,27413,1486,6606,0,20993,0,232,4162,1049,578,-851,144,20,-717,1397,696,-1054,171
"2025-12-16",47,28301,"A",30979,26255,1577,6606,0,20993,0,318,3961,1436,546,-688,157,5,-629,1397,811,-443,200
"2025-12-16",48,26971,"A",29678,25094,1668,6606,0,20993,0,393,4060,1479,549,-682,152,46,-626,1397,821,-406,200
"2025-12-17",1,26866,"A",29724,25107,1778,6606,0,20993,0,524,3762,1481,736,-596,125,3,-558,1397,934,-580,200
"2025-12-17",2,27345,"A",30243,25703,1888,6606,0,20993,0,544,3816,1480,755,-593,197,0,-555,1397,941,-606,200
"2025-12-17",3,26779,"A",30482,25217,2076,6606,0,20993,0,824,3695,1405,955,-632,200,0,-613,1397,925,-1034,200
"2025-12-17",4,26222,"A",30240,24742,2264,6606,0,20993,0,1102,4034,1397,963,-636,200,14,-616,1397,925,-1064,200
"2025-12-17",5,25448,"A",30209,24030,2441,6606,0,20993,0,1200,3995,1489,739,-1033,200,131,-841,1397,943,-1087,200
"2025-12-17",6,24724,"A",29541,23332,2617,6606,0,20993,0,1227,3989,1501,722,-1052,200,135,-850,1397,935,-1088,200
"2025-12-17",7,24043,"A",28913,22751,2831,6606,0,20993,0,1224,3887,1467,650,-1046,200,123,-912,1397,570,-1088,200
"2025-12-17",8,23547,"A",28411,22367,3044,6606,0,20993,0,1218,3728,1457,628,-1044,200,101,-914,1378,537,-1088,200
"2025-12-17",9,23220,"A",28131,22091,3240,6606,0,20993,0,1103,3848,577,-23,-1075,200,134,-1018,1137,195,-1092,200
"2025-12-17",10,23012,"A",27950,21793,3435,6606,0,20993,0,1072,3767,462,-77,-1076,200,165,-1021,1088,166,-1092,200
"2025-12-17",11,23339,"A",28849,22139,3583,6606,0,20993,0,925,4013,-444,-394,-1019,200,203,-973,853,-63,-1092,200
"2025-12-17",12,24290,"A",29817,23028,3731,6606,0,20993,0,776,4113,-574,-424,-1007,200,202,-967,795,-87,-1092,200
"2025-12-17",13,26839,"A",31577,25359,3857,6606,0,20993,0,439,4351,-665,-748,-368,200,202,-458,437,-368,-1092,200
"2025-12-17",14,29235,"A",33942,27509,3982,6606,0,20993,0,436,4790,-675,-764,-324,200,123,-435,376,-381,-1092,200
"2025-12-17",15,31530,"A",35459,29637,4110,6606,0,20993,0,436,4797,-495,-545,-2,200,114,-543,175,-216,-1092,200
"2025-12-17",16,33599,"A",37367,31553,4237,6606,0,20993,0,332,4907,-469,-530,0,200,13,-550,141,-195,-1092,200
"2025-12-17",17,34493,"A",38215,32399,4314,6606,9,20993,0,282,4763,230,-511,-235,200,13,-1002,12,154,-1092,200
"2025-12-17",18,35034,"A",38782,33024,4391,6606,240,20993,0,277,4701,335,-483,-274,152,108,-1022,6,190,-1092,170
"2025-12-17",19,36101,"A",40122,33929,4464,6606,407,20993,0,280,4368,960,449,-1027,21,21,-1022,125,690,-1092,82
"2025-12-17",20,36238,"A",40421,34124,4536,6606,665,20993,0,280,4512,1031,515,-1064,-63,0,-1021,144,722,-1092,-63
"2025-12-17",21,36628,"A",40926,34540,4632,6606,791,20993,0,279,4894,706,566,-1063,-30,0,-1022,196,712,-1092,-212
"2025-12-17",22,36521,"A",40975,34445,4728,6606,788,20993,0,278,4860,667,574,-1062,-38,0,-1022,219,712,-1092,-362
"2025-12-17",23,36633,"A",41275,34575,4809,6606,881,20993,0,279,4661,805,723,-1069,-68,-18,-1022,433,754,-1092,-494
"2025-12-17",24,36430,"A",41213,34315,4890,6606,982,20993,0,281,4255,822,737,-1068,-220,0,-1022,460,763,-1092,-500
"2025-12-17",25,36696,"A",41646,34466,4901,6606,925,20993,0,280,4068,1412,864,-1072,-371,0,-1022,474,984,-1092,-513
"2025-12-17",26,36823,"A",41856,34546,4911,6606,913,20993,0,282,3985,1480,871,-1073,-450,0,-1022,471,996,-1092,-514
"2025-12-17",27,36398,"A",41466,34105,4966,6606,893,20993,0,278,3918,1457,790,-1071,-450,-41,-1022,409,895,-1092,-514
"2025-12-17",28,36344,"A",41438,33964,5021,6606,781,20993,0,278,4182,1454,783,-1072,-450,-67,-1022,381,876,-1092,-513
"2025-12-17",29,36350,"A",41314,33940,5015,6606,439,20993,0,167,4810,1436,714,-1069,-450,-50,-1022,131,447,-1092,-514
"2025-12-17",30,36265,"A",41347,33893,5008,6606,191,20993,0,166,4583,1433,703,-1068,-450,-171,-1022,125,422,-1092,-513
"2025-12-17",31,36362,"A",41384,33939,5001,6606,64,20993,0,163,4131,1328,496,-1072,-450,-109,-1022,457,499,-1092,-514
"2025-12-17",32,37068,"A",42136,34628,4993,6606,5,20993,0,161,3850,1316,485,-1072,-386,-222,-1022,528,505,-1092,-513
"2025-12-17",33,37643,"A",42820,35116,4981,6606,28,20993,0,164,3758,1322,621,-1070,-373,-372,-1022,901,529,-1092,-484
"2025-12-17",34,38429,"A",43822,35823,4969,6606,0,20993,0,162,4179,1322,630,-1070,-450,-508,-1022,977,532,-1092,-489
"2025-12-17",35,38818,"A",44084,36211,4919,6606,0,20993,0,162,4184,1048,649,-999,-450,-531,-918,1350,564,-1093,-513
"2025-12-17",36,38709,"A",43949,36068,4868,6606,0,20993,0,163,4197,1017,647,-993,-451,-526,-911,1397,569,-1083,-513
"2025-12-17",37,38747,"A",42548,36083,4752,6606,0,20993,0,123,4020,1084,538,-541,-452,-421,-443,1397,673,-733,-488
"2025-12-17",38,37931,"A",41521,35360,4636,6606,0,20993,0,6,3710,1092,539,-519,-452,-380,-420,1397,682,-700,-513
"2025-12-17",39,36974,"A",39877,34501,4640,6606,0,20993,0,3,3831,1194,845,-680,-438,-234,-74,1397,795,-361,-513
"2025-12-17",40,35429,"A",38068,32858,4644,6606,0,20993,0,12,3651,1206,869,-686,-342,-85,-61,1397,807,-339,-514
"2025-12-17",41,34546,"A",37112,31975,4599,6606,0,20993,0,12,3510,1476,984,-412,-413,-83,-102,1397,986,-426,-518
"2025-12-17",42,33088,"A",35381,30720,4554,6606,0,20993,0,12,3404,1507,992,-400,-305,-7,-104,1397,997,-414,-451
"2025-12-17",43,31491,"A",33293,29204,4478,6606,0,20993,0,10,3683,1498,992,-119,-189,0,-377,1397,997,236,-507
"2025-12-17",44,29950,"A",31666,27741,4402,6606,0,20993,0,7,3800,1496,992,-108,-100,0,-388,1397,997,279,-513
"2025-12-17",45,28388,"A",30350,26310,4344,6606,0,20993,0,16,3770,1507,992,-286,-176,0,-428,1397,996,280,-456
"2025-12-17",46,26702,"A",28517,24852,4286,6606,0,20993,0,99,3899,1508,992,-300,-52,0,-430,1397,997,282,-334
"2025-12-17",47,25197,"A",28130,23494,4171,6606,0,20993,0,489,3907,1508,992,-886,-68,0,-590,1397,997,379,-300
"2025-12-17",48,24248,"A",27761,22643,4055,6606,0,20993,0,881,3663,1508,991,-918,-220,0,-594,1385,997,388,-300
"2025-12-18",1,24431,"A",27984,22842,4050,6606,0,20993,0,1441,3883,1362,969,-711,-212,0,-289,1228,997,481,-300
